LAN202303300,ARI,2,0,1,2,1,BCBX,1,0,moreg001,R,moreg001,R,uriaj001,L,uriaj001,L,smitw003,freef001,vargm001,muncm001,rojam002,perad001,outmj002,bettm001,,,ahmen001,8/SF/L8D+.3-H,F,F,2,8,2,T,F,0,F,T,1,F,F,1,F,F,8,L,F,F,8D,0,0,N,0,N,0,N,0,0,0,4,8,,,,F,F,F,F,F,F,F,F,F,,,uriaj001,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,12
LAN202303300,ARI,2,0,2,0,1,CX,2,0,mccaj003,L,mccaj003,L,uriaj001,L,uriaj001,L,smitw003,freef001,vargm001,muncm001,rojam002,perad001,outmj002,bettm001,,,,3/G34,F,F,9,9,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,34,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,13
LAN202303300,ARI,2,1,0,3,2,BCBFBX,2,0,martj006,R,martj006,R,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,,,,53/G56S,T,F,10,5,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,56S,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,14
LAN202303300,ARI,2,1,1,1,0,BX,2,0,perad001,L,perad001,L,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,,,,43/G4,F,F,7,6,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,4,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,15
LAN202303300,ARI,2,1,2,0,2,FFX,2,0,vargm001,R,vargm001,R,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,,,,8/F8,F,F,4,7,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,8,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,16
LAN202303300,ARI,3,0,0,2,2,BFBFS,2,0,lewik001,R,lewik001,R,uriaj001,L,uriaj001,L,smitw003,freef001,vargm001,muncm001,rojam002,perad001,outmj002,bettm001,,,,K,T,F,10,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,17
LAN202303300,ARI,3,0,1,0,0,X,2,0,martk001,R,martk001,R,uriaj001,L,uriaj001,L,smitw003,freef001,vargm001,muncm001,rojam002,perad001,outmj002,bettm001,,,,E6/G6D.B-1,F,F,4,2,18,T,T,0,F,F,0,F,F,0,F,F,6,G,F,F,6D,1,6,F,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,18
LAN202303300,ARI,3,0,1,1,0,BX,2,0,gurrl001,R,gurrl001,R,uriaj001,L,uriaj001,L,smitw003,freef001,vargm001,muncm001,rojam002,perad001,outmj002,bettm001,martk001,,,54(1)3/GDP/G56,F,F,7,3,2,T,T,0,F,F,2,T,F,0,F,F,5,G,F,F,56,0,0,N,0,N,0,N,0,0,0,0,43,54,,,F,F,F,F,F,F,F,F,F,uriaj001,,,F,F,F,F,F,,,,,0,4,3,0,5,4,0,0,0,19
LAN202303300,ARI,3,1,0,3,2,SCBBBB,2,0,outmj002,L,outmj002,L,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,,,,W,T,F,8,8,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,20
LAN202303300,ARI,3,1,0,0,2,S11CX,2,0,rojam002,R,rojam002,R,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,outmj002,,,DGR/L9L.1-3,F,F,6,9,21,T,T,2,F,F,0,F,F,0,F,F,0,L,F,F,9L,0,0,N,0,N,0,N,2,3,0,0,,,,,F,F,F,F,F,F,F,F,F,gallz001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,21
LAN202303300,ARI,3,1,0,2,2,BFF*B*S,2,0,bettm001,R,bettm001,R,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,,rojam002,outmj002,K,F,F,9,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,3,2,,,,F,F,F,F,F,F,F,F,F,,gallz001,gallz001,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,22
LAN202303300,ARI,3,1,1,2,1,BFBX,2,0,freef001,L,freef001,L,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,,rojam002,outmj002,6/L6D,F,F,3,2,2,T,T,0,F,F,1,F,F,0,F,F,6,L,F,F,6D,0,0,N,0,N,0,N,0,0,2,3,6,,,,F,F,F,F,F,F,F,F,F,,gallz001,gallz001,F,F,F,F,F,,,,,0,6,0,0,0,0,0,0,0,23
LAN202303300,ARI,3,1,2,2,2,FBBCX,2,0,smitw003,R,smitw003,R,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,,rojam002,outmj002,S9/L9L.3-H;2-H,F,F,2,3,20,T,T,1,F,F,0,F,F,2,F,F,9,L,F,F,9L,0,0,N,0,N,0,N,1,0,4,4,,,,,F,F,F,F,F,F,F,F,F,,gallz001,gallz001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,24
